Titre,Date_Depart,Date_Retour,Ville,Lien_Source,Lien_Facebook,Nom_Image_Locale,Trip_URL
"FEELING KIZOMBA FESTIVAL 2026 - Ven con Elsa y Sergi","28 Apr","3 May","Barcelona, Spain","N/A","Non trouvé","feeling_kizomba_festival_2026___ven_con_elsa_y_sergi_0.jpg","https://tp.media/r?marker=598952&trs=394660&p=4114&u=https%3A%2F%2Fwww.aviasales.com%2Fsearch%2FORY2804BCN11%3Fdestination_airports%3D0&campaign_id=100"
