Titre,Date_Depart,Date_Retour,Ville,Lien_Source,Lien_Facebook,Nom_Image_Locale,Trip_URL
"HOT ICE KIZ Festival 2026 11th edition","26 Nov","1 Dec","Riga, Latvia","N/A","Non trouvé","hot_ice_kiz_festival_2026_11th_edition_0.jpg","https://tp.media/r?marker=598952&trs=394660&p=4114&u=https%3A%2F%2Fwww.aviasales.com%2Fsearch%2FORY2611RIX11%3Fdestination_airports%3D0&campaign_id=100"
